# iteration	operator	status	plan id	creator	parent	vehicle	pax	score	budget	start time	end time	important stops	links
79	para_76_129	PROSPECTING	=====	=====	=====	2	0	-258.17749700556703	-32.92099449807034	=====	=====	=====	=====
79	para_77_130	PROSPECTING	77_0	CreateNewPlan	none	2	0	-326.02677385824825	-158.66600396843398	07:00:00	16:15:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
79	para_77_130	PROSPECTING	=====	=====	=====	2	0	-326.02677385824825	-158.66600396843398	=====	=====	=====	=====
79	para_77_131	PROSPECTING	77_0	CreateNewPlan	none	2	0	-210.43410385626947	-187.9920802658745	22:30:00	23:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
79	para_77_131	PROSPECTING	79_0	WeightedStartTimeExtension	77_0	1	0	-135.84176171001124	-187.9920802658745	18:15:00	23:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
79	para_77_131	PROSPECTING	=====	=====	=====	3	0	-346.2758655662807	-187.9920802658745	=====	=====	=====	=====
79	para_78_132	PROSPECTING	78_0	CreateNewPlan	none	3	0	-388.5897067874446	-38.31141019093536	19:00:00	23:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
79	para_78_132	PROSPECTING	=====	=====	=====	3	0	-388.5897067874446	-38.31141019093536	=====	=====	=====	=====
79	para_78_133	PROSPECTING	78_0	CreateNewPlan	none	3	0	-561.5797225387785	-519.0364994159108	04:30:00	17:15:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
79	para_78_133	PROSPECTING	=====	=====	=====	3	0	-561.5797225387785	-519.0364994159108	=====	=====	=====	=====
79	para_79_134	PROSPECTING	79_0	CreateNewPlan	none	5	0	-518.2264364105612	-517.2264364105612	23:00:00	23:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
79	para_79_134	PROSPECTING	=====	=====	=====	5	0	-518.2264364105612	-517.2264364105612	=====	=====	=====	=====
80	para_74_124	BANKRUPT	79_5	WeightedEndTimeExtension	78_4	1	0	-149.85380029702412	-57.00617754906389	16:45:00	24:00:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
80	para_74_124	BANKRUPT	=====	=====	=====	1	0	-149.85380029702412	-57.00617754906389	=====	=====	=====	=====
80	para_75_125	PROSPECTING	80_2	WeightedStartTimeExtension	79_1	1	0	-161.1046231376151	91.70880971848345	00:00:00	08:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
80	para_75_125	PROSPECTING	=====	=====	=====	1	0	-161.1046231376151	91.70880971848345	=====	=====	=====	=====
80	para_76_128	BANKRUPT	80_0	WeightedStartTimeExtension	76_0	1	0	-194.9840085208162	-46.49853800293485	03:45:00	17:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
80	para_76_128	BANKRUPT	=====	=====	=====	1	0	-194.9840085208162	-46.49853800293485	=====	=====	=====	=====
80	para_76_129	PROSPECTING	80_2	WeightedStartTimeExtension	76_0	1	0	-175.18489327102952	291.89411223090013	09:15:00	20:00:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
80	para_76_129	PROSPECTING	=====	=====	=====	1	0	-175.18489327102952	291.89411223090013	=====	=====	=====	=====
80	para_77_130	PROSPECTING	77_0	CreateNewPlan	none	1	0	-164.20907043043886	177.12492560112716	07:00:00	16:15:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
80	para_77_130	PROSPECTING	=====	=====	=====	1	0	-164.20907043043886	177.12492560112716	=====	=====	=====	=====
80	para_77_131	PROSPECTING	77_0	CreateNewPlan	none	1	0	-105.3021784497046	-16.32254513590499	22:30:00	23:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
80	para_77_131	PROSPECTING	80_1	WeightedStartTimeExtension	77_0	1	0	-223.02828642032586	-16.32254513590499	05:45:00	23:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
80	para_77_131	PROSPECTING	=====	=====	=====	2	0	-328.3304648700305	-16.32254513590499	=====	=====	=====	=====
80	para_78_132	PROSPECTING	78_0	CreateNewPlan	none	2	0	-259.02396294675043	202.6646268623142	19:00:00	23:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
80	para_78_132	PROSPECTING	=====	=====	=====	2	0	-259.02396294675043	202.6646268623142	=====	=====	=====	=====
80	para_78_133	PROSPECTING	78_0	CreateNewPlan	none	1	0	-188.42066664234486	292.54283394174433	04:30:00	17:15:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
80	para_78_133	PROSPECTING	=====	=====	=====	1	0	-188.42066664234486	292.54283394174433	=====	=====	=====	=====
80	para_79_134	PROSPECTING	79_0	CreateNewPlan	none	3	0	-310.37021496738066	172.40334862205816	23:00:00	23:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
80	para_79_134	PROSPECTING	=====	=====	=====	3	0	-310.37021496738066	172.40334862205816	=====	=====	=====	=====
80	para_80_135	PROSPECTING	80_0	CreateNewPlan	none	5	0	-508.84794042750286	-507.84794042750286	09:00:00	09:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
80	para_80_135	PROSPECTING	=====	=====	=====	5	0	-508.84794042750286	-507.84794042750286	=====	=====	=====	=====
81	para_75_125	BANKRUPT	80_2	WeightedStartTimeExtension	79_1	1	0	-160.72841023957255	-69.0196005210891	00:00:00	08:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
81	para_75_125	BANKRUPT	=====	=====	=====	1	0	-160.72841023957255	-69.0196005210891	=====	=====	=====	=====
81	para_76_129	PROSPECTING	81_3	WeightedStartTimeExtension	80_2	1	0	-207.37493314833966	84.51917908256047	04:45:00	20:00:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
81	para_76_129	PROSPECTING	=====	=====	=====	1	0	-207.37493314833966	84.51917908256047	=====	=====	=====	=====
81	para_77_130	BANKRUPT	81_0	WeightedStartTimeExtension	77_0	1	0	-194.85345296526086	-17.728527364133697	02:45:00	16:15:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
81	para_77_130	BANKRUPT	=====	=====	=====	1	0	-194.85345296526086	-17.728527364133697	=====	=====	=====	=====
81	para_77_131	PROSPECTING	81_2	WeightedStartTimeExtension	77_0	1	0	-199.8714371652818	283.8060176988132	09:15:00	23:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
81	para_77_131	PROSPECTING	=====	=====	=====	1	0	-199.8714371652818	283.8060176988132	=====	=====	=====	=====
81	para_78_132	PROSPECTING	78_0	CreateNewPlan	none	1	0	-129.90503702893065	-62.2682829877387	19:00:00	23:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
81	para_78_132	PROSPECTING	81_0	WeightedEndTimeExtension	78_0	1	0	-135.02787282112226	-62.2682829877387	19:00:00	24:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
81	para_78_132	PROSPECTING	=====	=====	=====	2	0	-264.9329098500529	-62.2682829877387	=====	=====	=====	=====
81	para_78_133	PROSPECTING	81_0	WeightedEndTimeExtension	78_0	1	0	-195.80153610383195	96.74129783791238	04:30:00	18:15:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
81	para_78_133	PROSPECTING	=====	=====	=====	1	0	-195.80153610383195	96.74129783791238	=====	=====	=====	=====
81	para_79_134	PROSPECTING	79_0	CreateNewPlan	none	2	0	-206.94707951115214	-134.54373088909398	23:00:00	23:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
81	para_79_134	PROSPECTING	=====	=====	=====	3	0	-206.94707951115214	-134.54373088909398	=====	=====	=====	=====
81	para_80_135	PROSPECTING	80_0	CreateNewPlan	none	3	0	-305.3605117830379	186.79154778945923	09:00:00	09:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
81	para_80_135	PROSPECTING	=====	=====	=====	3	0	-305.3605117830379	186.79154778945923	=====	=====	=====	=====
81	para_81_136	PROSPECTING	81_0	CreateNewPlan	none	5	0	-720.9905293359303	-719.9905293359303	13:15:00	19:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
81	para_81_136	PROSPECTING	=====	=====	=====	5	0	-720.9905293359303	-719.9905293359303	=====	=====	=====	=====
81	para_81_137	PROSPECTING	81_0	CreateNewPlan	none	5	0	-675.9294135748878	-674.9294135748878	17:45:00	22:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
81	para_81_137	PROSPECTING	=====	=====	=====	5	0	-675.9294135748878	-674.9294135748878	=====	=====	=====	=====
82	para_76_129	BANKRUPT	82_4	WeightedEndTimeExtension	81_3	1	0	-233.4573817314621	-148.93820264890164	04:45:00	22:45:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
82	para_76_129	BANKRUPT	=====	=====	=====	1	0	-233.4573817314621	-148.93820264890164	=====	=====	=====	=====
82	para_77_131	PROSPECTING	82_3	WeightedEndTimeExtension	81_2	1	0	-215.18750450387563	68.61851319493758	09:15:00	24:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
82	para_77_131	PROSPECTING	=====	=====	=====	1	0	-215.18750450387563	68.61851319493758	=====	=====	=====	=====
82	para_78_132	PROSPECTING	82_1	WeightedStartTimeExtension	78_0	1	0	-157.17421029313	280.5575067191313	15:30:00	23:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
82	para_78_132	PROSPECTING	=====	=====	=====	1	0	-157.17421029313	280.5575067191313	=====	=====	=====	=====
82	para_78_133	BANKRUPT	81_0	WeightedEndTimeExtension	78_0	1	0	-198.7193633508887	-101.97806551297631	04:30:00	18:15:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
82	para_78_133	BANKRUPT	=====	=====	=====	1	0	-198.7193633508887	-101.97806551297631	=====	=====	=====	=====
82	para_79_134	PROSPECTING	79_0	CreateNewPlan	none	1	0	-103.45409531113164	85.66158226211763	23:00:00	23:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
82	para_79_134	PROSPECTING	82_1	WeightedStartTimeExtension	79_0	1	0	-176.34059153765676	85.66158226211763	13:45:00	23:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
82	para_79_134	PROSPECTING	=====	=====	=====	2	0	-279.7946868487884	85.66158226211763	=====	=====	=====	=====
82	para_80_135	PROSPECTING	80_0	CreateNewPlan	none	2	0	-203.85131753335384	-144.69247991529136	09:00:00	09:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
82	para_80_135	PROSPECTING	82_0	WeightedEndTimeExtension	80_0	1	0	-127.63271017139677	-144.69247991529136	09:00:00	12:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
82	para_80_135	PROSPECTING	=====	=====	=====	3	0	-331.4840277047506	-144.69247991529136	=====	=====	=====	=====
82	para_81_136	PROSPECTING	81_0	CreateNewPlan	none	3	0	-440.49081970010593	-160.48134903603625	13:15:00	19:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
82	para_81_136	PROSPECTING	=====	=====	=====	3	0	-440.49081970010593	-160.48134903603625	=====	=====	=====	=====
82	para_81_137	PROSPECTING	81_0	CreateNewPlan	none	3	0	-412.6295754698899	-87.55898904477772	17:45:00	22:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
82	para_81_137	PROSPECTING	=====	=====	=====	3	0	-412.6295754698899	-87.55898904477772	=====	=====	=====	=====
82	para_82_138	PROSPECTING	82_0	CreateNewPlan	none	5	0	-1227.7727151623305	-1226.7727151623305	00:45:00	21:00:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
82	para_82_138	PROSPECTING	=====	=====	=====	5	0	-1227.7727151623305	-1226.7727151623305	=====	=====	=====	=====
82	para_82_139	PROSPECTING	82_0	CreateNewPlan	none	5	0	-508.7368293163918	-507.7368293163918	24:00:00	24:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
82	para_82_139	PROSPECTING	=====	=====	=====	5	0	-508.7368293163918	-507.7368293163918	=====	=====	=====	=====
83	para_77_131	BANKRUPT	83_4	WeightedStartTimeExtension	82_3	1	0	-236.65282980332614	-168.03431660838856	06:45:00	24:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
83	para_77_131	BANKRUPT	=====	=====	=====	1	0	-236.65282980332614	-168.03431660838856	=====	=====	=====	=====
83	para_78_132	PROSPECTING	83_2	WeightedStartTimeExtension	82_1	1	0	-220.93954024250982	59.61796647662149	06:45:00	23:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
83	para_78_132	PROSPECTING	=====	=====	=====	1	0	-220.93954024250982	59.61796647662149	=====	=====	=====	=====
83	para_79_134	PROSPECTING	83_2	WeightedStartTimeExtension	79_0	1	0	-217.48254827639394	-231.82096601427628	09:30:00	23:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
83	para_79_134	PROSPECTING	=====	=====	=====	2	0	-217.48254827639394	-231.82096601427628	=====	=====	=====	=====
83	para_80_135	PROSPECTING	80_0	CreateNewPlan	none	1	0	-101.78934550589202	100.70401945172142	09:00:00	09:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
83	para_80_135	PROSPECTING	83_1	WeightedEndTimeExtension	80_0	1	0	-152.8141551270952	100.70401945172142	09:00:00	16:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
83	para_80_135	PROSPECTING	=====	=====	=====	2	0	-254.60350063298722	100.70401945172142	=====	=====	=====	=====
83	para_81_136	PROSPECTING	81_0	CreateNewPlan	none	2	0	-292.29146669590455	47.227184268059204	13:15:00	19:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
83	para_81_136	PROSPECTING	=====	=====	=====	2	0	-292.29146669590455	47.227184268059204	=====	=====	=====	=====
83	para_81_137	PROSPECTING	81_0	CreateNewPlan	none	2	0	-269.56230482522096	142.87870613000132	17:45:00	22:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
83	para_81_137	PROSPECTING	=====	=====	=====	2	0	-269.56230482522096	142.87870613000132	=====	=====	=====	=====
83	para_82_138	PROSPECTING	82_0	CreateNewPlan	none	2	0	-495.1961561009652	-221.96887126329574	00:45:00	21:00:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
83	para_82_138	PROSPECTING	=====	=====	=====	2	0	-495.1961561009652	-221.96887126329574	=====	=====	=====	=====
83	para_82_139	PROSPECTING	82_0	CreateNewPlan	none	3	0	-305.2827340052602	186.98043667834804	24:00:00	24:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
83	para_82_139	PROSPECTING	=====	=====	=====	3	0	-305.2827340052602	186.98043667834804	=====	=====	=====	=====
83	para_83_140	PROSPECTING	83_0	CreateNewPlan	none	5	0	-798.1042040121558	-797.1042040121558	05:00:00	13:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
83	para_83_140	PROSPECTING	=====	=====	=====	5	0	-798.1042040121558	-797.1042040121558	=====	=====	=====	=====
83	para_83_141	PROSPECTING	83_0	CreateNewPlan	none	5	0	-843.2920654397606	-842.2920654397606	13:45:00	22:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
83	para_83_141	PROSPECTING	=====	=====	=====	5	0	-843.2920654397606	-842.2920654397606	=====	=====	=====	=====
84	para_78_132	BANKRUPT	84_4	WeightedEndTimeExtension	83_2	1	0	-219.0733301928455	-159.455363716224	06:45:00	23:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
84	para_78_132	BANKRUPT	=====	=====	=====	1	0	-219.0733301928455	-159.455363716224	=====	=====	=====	=====
84	para_79_134	PROSPECTING	84_3	WeightedStartTimeExtension	83_2	1	0	-222.29727424776783	45.88175973795589	06:15:00	23:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
84	para_79_134	PROSPECTING	=====	=====	=====	1	0	-222.29727424776783	45.88175973795589	=====	=====	=====	=====
84	para_80_135	PROSPECTING	84_2	WeightedStartTimeExtension	80_0	1	0	-110.87380134385356	-110.16978189213214	07:45:00	09:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
84	para_80_135	PROSPECTING	=====	=====	=====	2	0	-110.87380134385356	-110.16978189213214	=====	=====	=====	=====
84	para_81_136	PROSPECTING	81_0	CreateNewPlan	none	1	0	-141.06176740676986	-249.30601565406351	13:15:00	19:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
84	para_81_136	PROSPECTING	84_0	WeightedEndTimeExtension	81_0	1	0	-155.47143251535286	-249.30601565406351	13:15:00	21:00:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
84	para_81_136	PROSPECTING	=====	=====	=====	2	0	-296.5331999221227	-249.30601565406351	=====	=====	=====	=====
84	para_81_137	PROSPECTING	81_0	CreateNewPlan	none	1	0	-133.87938538320174	-221.1687154787693	17:45:00	22:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
84	para_81_137	PROSPECTING	84_0	WeightedStartTimeExtension	81_0	1	0	-230.16803622556887	-221.1687154787693	05:00:00	22:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
84	para_81_137	PROSPECTING	=====	=====	=====	2	0	-364.0474216087706	-221.1687154787693	=====	=====	=====	=====
84	para_82_138	PROSPECTING	82_0	CreateNewPlan	none	1	0	-237.98860317464056	40.0425255620637	00:45:00	21:00:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
84	para_82_138	PROSPECTING	=====	=====	=====	1	0	-237.98860317464056	40.0425255620637	=====	=====	=====	=====
84	para_82_139	PROSPECTING	82_0	CreateNewPlan	none	2	0	-203.45409531113165	-116.47365863278361	24:00:00	24:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
84	para_82_139	PROSPECTING	=====	=====	=====	3	0	-203.45409531113165	-116.47365863278361	=====	=====	=====	=====
84	para_83_140	PROSPECTING	83_0	CreateNewPlan	none	3	0	-469.658898943468	-266.7631029556238	05:00:00	13:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
84	para_83_140	PROSPECTING	=====	=====	=====	3	0	-469.658898943468	-266.7631029556238	=====	=====	=====	=====
84	para_83_141	PROSPECTING	83_0	CreateNewPlan	none	3	0	-480.03103077227576	-322.3230962120363	13:45:00	22:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
84	para_83_141	PROSPECTING	=====	=====	=====	3	0	-480.03103077227576	-322.3230962120363	=====	=====	=====	=====
84	para_84_142	PROSPECTING	84_0	CreateNewPlan	none	5	0	-728.5773586523193	-727.5773586523193	01:15:00	07:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
84	para_84_142	PROSPECTING	=====	=====	=====	5	0	-728.5773586523193	-727.5773586523193	=====	=====	=====	=====
85	para_79_134	BANKRUPT	85_4	WeightedStartTimeExtension	84_3	1	0	-265.4308976531734	-219.54913791521753	02:00:00	23:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
85	para_79_134	BANKRUPT	=====	=====	=====	1	0	-265.4308976531734	-219.54913791521753	=====	=====	=====	=====
85	para_80_135	PROSPECTING	85_3	WeightedEndTimeExtension	84_2	1	0	-120.34396399357865	269.4862541142892	07:45:00	10:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
85	para_80_135	PROSPECTING	=====	=====	=====	1	0	-120.34396399357865	269.4862541142892	=====	=====	=====	=====
85	para_81_136	PROSPECTING	85_1	WeightedStartTimeExtension	81_0	1	0	-215.6790284594719	35.01495588646458	03:45:00	19:30:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
85	para_81_136	PROSPECTING	=====	=====	=====	1	0	-215.6790284594719	35.01495588646458	=====	=====	=====	=====
85	para_81_137	PROSPECTING	81_0	CreateNewPlan	none	1	0	-136.10640687993953	142.7248776412912	17:45:00	22:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
85	para_81_137	PROSPECTING	=====	=====	=====	1	0	-136.10640687993953	142.7248776412912	=====	=====	=====	=====
85	para_82_138	BANKRUPT	85_2	WeightedEndTimeExtension	82_0	1	0	-250.07958011981904	-210.03705455775534	00:45:00	21:45:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
85	para_82_138	BANKRUPT	=====	=====	=====	1	0	-250.07958011981904	-210.03705455775534	=====	=====	=====	=====
85	para_82_139	PROSPECTING	82_0	CreateNewPlan	none	1	0	-101.90641647190628	77.97408705810307	24:00:00	24:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
85	para_82_139	PROSPECTING	85_1	WeightedStartTimeExtension	82_0	1	0	-203.64583783720704	77.97408705810307	09:30:00	24:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
85	para_82_139	PROSPECTING	=====	=====	=====	2	0	-305.5522543091133	77.97408705810307	=====	=====	=====	=====
85	para_83_140	PROSPECTING	83_0	CreateNewPlan	none	2	0	-317.873981838575	-84.63708479419881	05:00:00	13:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
85	para_83_140	PROSPECTING	=====	=====	=====	2	0	-317.873981838575	-84.63708479419881	=====	=====	=====	=====
85	para_83_141	PROSPECTING	83_0	CreateNewPlan	none	2	0	-327.19495308699527	-149.5180492990316	13:45:00	22:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
85	para_83_141	PROSPECTING	=====	=====	=====	2	0	-327.19495308699527	-149.5180492990316	=====	=====	=====	=====
85	para_84_142	PROSPECTING	84_0	CreateNewPlan	none	3	0	-437.5354734151722	-165.11283206749147	01:15:00	07:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
85	para_84_142	PROSPECTING	=====	=====	=====	3	0	-437.5354734151722	-165.11283206749147	=====	=====	=====	=====
85	para_85_143	PROSPECTING	85_0	CreateNewPlan	none	5	0	-1079.3100632974551	-1078.3100632974551	05:15:00	21:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
85	para_85_143	PROSPECTING	=====	=====	=====	5	0	-1079.3100632974551	-1078.3100632974551	=====	=====	=====	=====
86	para_80_135	PROSPECTING	86_4	WeightedEndTimeExtension	85_3	1	0	-149.1350598159653	120.35119429832389	07:45:00	14:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
86	para_80_135	PROSPECTING	=====	=====	=====	1	0	-149.1350598159653	120.35119429832389	=====	=====	=====	=====
86	para_81_136	BANKRUPT	86_2	WeightedEndTimeExtension	85_1	1	0	-218.28398468695354	-183.26902880048897	03:45:00	20:15:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
86	para_81_136	BANKRUPT	=====	=====	=====	1	0	-218.28398468695354	-183.26902880048897	=====	=====	=====	=====
86	para_81_137	BANKRUPT	86_2	WeightedEndTimeExtension	81_0	1	0	-144.23652006038796	-1.5116424190967734	17:45:00	24:00:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
86	para_81_137	BANKRUPT	=====	=====	=====	1	0	-144.23652006038796	-1.5116424190967734	=====	=====	=====	=====
86	para_82_139	PROSPECTING	82_0	CreateNewPlan	none	1	0	-101.83697202746184	-227.0558927111328	24:00:00	24:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
86	para_82_139	PROSPECTING	85_1	WeightedStartTimeExtension	82_0	1	0	-203.19300774177404	-227.0558927111328	09:30:00	24:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
86	para_82_139	PROSPECTING	=====	=====	=====	2	0	-305.02997976923587	-227.0558927111328	=====	=====	=====	=====
86	para_83_140	PROSPECTING	83_0	CreateNewPlan	none	1	0	-156.30441386699368	259.0585013388075	05:00:00	13:15:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
86	para_83_140	PROSPECTING	=====	=====	=====	1	0	-156.30441386699368	259.0585013388075	=====	=====	=====	=====
86	para_83_141	PROSPECTING	83_0	CreateNewPlan	none	1	0	-161.40063246179466	189.08131823917375	13:45:00	22:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
86	para_83_141	PROSPECTING	=====	=====	=====	1	0	-161.40063246179466	189.08131823917375	=====	=====	=====	=====
86	para_84_142	PROSPECTING	84_0	CreateNewPlan	none	2	0	-288.44172828418107	46.445439648327465	01:15:00	07:45:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
86	para_84_142	PROSPECTING	=====	=====	=====	2	0	-288.44172828418107	46.445439648327465	=====	=====	=====	=====
86	para_85_143	PROSPECTING	85_0	CreateNewPlan	none	2	0	-424.530331458819	-2.8403947562741223	05:15:00	21:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
86	para_85_143	PROSPECTING	=====	=====	=====	2	0	-424.530331458819	-2.8403947562741223	=====	=====	=====	=====
86	para_86_144	PROSPECTING	86_0	CreateNewPlan	none	5	0	-535.897317265567	-534.897317265567	17:15:00	18:15:00	[para_317944867_0_r, para_317944867_0]	[317944867_0_r, 317944867_0, 317944867_0_r]
86	para_86_144	PROSPECTING	=====	=====	=====	5	0	-535.897317265567	-534.897317265567	=====	=====	=====	=====
86	para_86_145	PROSPECTING	86_0	CreateNewPlan	none	5	0	-571.1025635651198	-570.1025635651198	12:30:00	14:30:00	[para_317944867_0, para_317944867_0_r]	[317944867_0, 317944867_0_r, 317944867_0]
86	para_86_145	PROSPECTING	=====	=====	=====	5	0	-571.1025635651198	-570.1025635651198	=====	=====	=====	=====
